Source Code,Source Name,Source Coding Scheme,Source Coding Scheme Version,Source Coding Scheme Namespace,Association Name,REL,Map Rank,Target Code,Target Name,Target Coding Scheme,Target Coding Scheme Version,Target Coding Scheme Namespace
"CDR0000699259","stage II fallopian tube cancer","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C8721","Stage II Fallopian Tube Cancer","NCI","17.01e","NCI"
"CDR0000699261","stage IIB fallopian tube cancer","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C6277","Stage IIB Fallopian Tube Cancer","NCI","17.01e","NCI"
"CDR0000699265","stage III fallopian tube cancer","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C89692","Stage III Fallopian Tube Cancer","NCI","17.01e","NCI"
"CDR0000699326","stage IIIA fallopian tube cancer","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C6273","Stage IIIA Fallopian Tube Cancer","NCI","17.01e","NCI"
"CDR0000699327","stage IIIB fallopian tube cancer","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C6274","Stage IIIB Fallopian Tube Cancer","NCI","17.01e","NCI"
"CDR0000699328","stage IIIC fallopian tube cancer","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C6275","Stage IIIC Fallopian Tube Cancer","NCI","17.01e","NCI"
"CDR0000699385","CR2-fH fusion protein TT30","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C96740","CR2-fH Fusion Protein TT30","NCI","17.01e","NCI"
"CDR0000699480","MUC16-targeted antibody-drug conjugate DMUC5754A","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C106119","MUC16-targeted Antibody-Drug Conjugate DMUC5754A","NCI","17.01e","NCI"
"CDR0000699535","allogeneic CD56-positive CD3-negative natural killer cells","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C96741","Allogeneic CD56-positive CD3-negative Natural Killer Cells","NCI","17.01e","NCI"
"CDR0000699628","androgen receptor antisense oligonucleotide EZN-4176","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C96742","Androgen Receptor Antisense Oligonucleotide EZN-4176","NCI","17.01e","NCI"
"CDR0000699634","citicoline","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C96743","Citicoline","NCI","17.01e","NCI"
"CDR0000699731","anti-prolactin receptor antibody LFA102","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C96744","Anti-prolactin Receptor Antibody LFA102","NCI","17.01e","NCI"
"CDR0000699733","netupitant","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C96745","Netupitant","NCI","17.01e","NCI"
"CDR0000699738","PARP-1/2 inhibitor ABT-767","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C96795","PARP-1/2 Inhibitor ABT-767","NCI","17.01e","NCI"
"CDR0000699897","cardiopulmonary exercise testing","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C116517","Cardiopulmonary Exercise Testing","NCI","17.01e","NCI"
"CDR0000699898","immune function testing","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C116682","Immune Function Testing","NCI","17.01e","NCI"
"CDR0000700061","genetically engineered NY-ESO-1-specific T lymphocytes","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C116846","Genetically Engineered NY-ESO-1-specific T Lymphocytes","NCI","17.01e","NCI"
"CDR0000700110","HDAC inhibitor 4SC-202","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C96797","HDAC Inhibitor 4SC-202","NCI","17.01e","NCI"
"CDR0000700131","vantictumab","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C96799","Vantictumab","NCI","17.01e","NCI"
"CDR0000700132","TPO receptor agonist ONO-7746","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C96800","TPO Receptor Agonist ONO-7746","NCI","17.01e","NCI"
"CDR0000700191","anti-CSF-1R monoclonal antibody IMC-CS4","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C96801","Anti-CSF1R Monoclonal Antibody IMC-CS4","NCI","17.01e","NCI"
"CDR0000700245","vitamin K1-containing urea skin cream","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C96802","Vitamin K1-containing Urea Skin Cream","NCI","17.01e","NCI"
"CDR0000700417","carvedilol","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C28906","Carvedilol","NCI","17.01e","NCI"
"CDR0000700426","fluocinonide cream","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C29056","Fluocinonide","NCI","17.01e","NCI"
"CDR0000700447","pentavalent KLH conjugate vaccine","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97034","Pentavalent KLH Conjugate Vaccine","NCI","17.01e","NCI"
"CDR0000700454","MAGE-A3 reactive T cell receptor-transduced autologous T cells","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97035","MAGE-A3 Reactive T Cell Receptor-transduced Autologous T Cells","NCI","17.01e","NCI"
"CDR0000700477","porcupine inhibitor WNT974","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C116860","Porcupine Inhibitor WNT974","NCI","17.01e","NCI"
"CDR0000700541","technetium Tc 99m galactosyl human serum albumin","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97036","Technetium Tc 99m Galactosyl Human Serum Albumin","NCI","17.01e","NCI"
"CDR0000700555","palliative care","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C15292","Palliative Therapy","NCI","17.01e","NCI"
"CDR0000700570","BTK inhibitor CC-292","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97037","Spebrutinib","NCI","17.01e","NCI"
"CDR0000700595","anti-PD-1 fusion protein AMP-224","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97039","Anti-PD-1 Fusion Protein AMP-224","NCI","17.01e","NCI"
"CDR0000700650","DNA-PK/TOR kinase inhibitor CC-115","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97040","DNA-PK/TOR Kinase Inhibitor CC-115","NCI","17.01e","NCI"
"CDR0000700940","anti-mesothelin-CAR mRNA-transduced autologous T lymphocytes","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97038","Anti-mesothelin CIR mRNA-electroporated Autologous T Cells","NCI","17.01e","NCI"
"CDR0000701114","ERK1 inhibitor MK-8353","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C104045","ERK Inhibitor MK-8353","NCI","17.01e","NCI"
"CDR0000701281","anti-CD44 monoclonal antibody RO5429083","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C116881","Anti-CD44 Monoclonal Antibody RO5429083","NCI","17.01e","NCI"
"CDR0000701310","Chk1 inhibitor GDC-0425","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C116756","Chk1 Inhibitor GDC-0425","NCI","17.01e","NCI"
"CDR0000701311","radiosensitizer RRx-001","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97130","Radiosensitizer RRx-001","NCI","17.01e","NCI"
"CDR0000701314","5-fluorouracil/salicylic acid topical solution","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97131","5-Fluorouracil/Salicylic Acid Topical Solution","NCI","17.01e","NCI"
"CDR0000701416","topical wound spray HP802-247","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97133","Topical Wound Spray HP802-247","NCI","17.01e","NCI"
"CDR0000701565","rivaroxaban","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C77995","Rivaroxaban","NCI","17.01e","NCI"
"CDR0000701621","fluorine F 18 CP18 peptide","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97134","Fluorine F 18 CP18 Peptide","NCI","17.01e","NCI"
"CDR0000701643","lobular neoplasia","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C27939","Lobular Neoplasia","NCI","17.01e","NCI"
"CDR0000701644","lymphocele","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C78442","Lymphocele","NCI","17.01e","NCI"
"CDR0000701772","mastocytosis","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C84269","Mastocytosis","NCI","17.01e","NCI"
"CDR0000701773","systemic mastocytosis","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C9235","Systemic Mastocytosis","NCI","17.01e","NCI"
"CDR0000701774","mast cell sarcoma","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C9348","Mast Cell Sarcoma","NCI","17.01e","NCI"
"CDR0000701775","extracutaneous mastocytoma","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C7136","Extracutaneous Mastocytoma","NCI","17.01e","NCI"
"CDR0000701789","anti-NaPi2b/MMAE antibody-drug conjugate DNIB0600A","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C116747","Anti-NaPi2b/MMAE Antibody-Drug Conjugate DNIB0600A","NCI","17.01e","NCI"
"CDR0000701809","pyrazinamide","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C29395","Pyrazinamide","NCI","17.01e","NCI"
"CDR0000701810","ethambutol","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C61755","Ethambutol","NCI","17.01e","NCI"
"CDR0000701858","PI3K/mTOR kinase inhibitor DS-7423","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97254","PI3K/mTOR Kinase Inhibitor DS-7423","NCI","17.01e","NCI"
"CDR0000701984","electrolyte-free parenteral nutrition emulsion","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97255","Electrolyte-free Parenteral Nutrition Emulsion","NCI","17.01e","NCI"
"CDR0000702400","patient-controlled analgesia","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C21060","Intravenous Patient-Controlled Analgesia","NCI","17.01e","NCI"
"CDR0000702409","Lactobacillus acidophilus/estriol vaginal tablet","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97257","Lactobacillus acidophilus/Estriol Vaginal Tablet","NCI","17.01e","NCI"
"CDR0000702501","chidamide","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97263","Chidamide","NCI","17.01e","NCI"
"CDR0000702578","stage IB ovarian germ cell tumor","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C6292","Stage IB Ovarian Germ Cell Tumor","NCI","17.01e","NCI"
"CDR0000702579","stage IA ovarian germ cell tumor","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C6291","Stage IA Ovarian Germ Cell Tumor","NCI","17.01e","NCI"
"CDR0000702580","stage IC ovarian germ cell tumor","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C6293","Stage IC Ovarian Germ Cell Tumor","NCI","17.01e","NCI"
"CDR0000702585","stage IIB ovarian germ cell tumor","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C6295","Stage IIB Ovarian Germ Cell Tumor","NCI","17.01e","NCI"
"CDR0000702586","stage IIA ovarian germ cell tumor","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C6296","Stage IIA Ovarian Germ Cell Tumor","NCI","17.01e","NCI"
"CDR0000702591","stage IIIA ovarian germ cell tumor","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C6297","Stage IIIA Ovarian Germ Cell Tumor","NCI","17.01e","NCI"
"CDR0000702592","stage IIIB ovarian germ cell tumor","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C6298","Stage IIIB Ovarian Germ Cell Tumor","NCI","17.01e","NCI"
"CDR0000702593","stage IIIC ovarian germ cell tumor","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C6299","Stage IIIC Ovarian Germ Cell Tumor","NCI","17.01e","NCI"
"CDR0000702662","allogeneic acute myeloid leukemia antigen-expressing dendritic cell vaccine","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97265","Allogeneic AML Antigen-expressing Dendritic Cell Vaccine","NCI","17.01e","NCI"
"CDR0000702758","atezolizumab","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C106250","Atezolizumab","NCI","17.01e","NCI"
"CDR0000702861","MVF-HER-2(597-626)-MVF-HER-2 (266-296) peptide vaccine","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97344","MVF-HER-2(597-626)/MVF-HER-2 (266-296) Peptide Vaccine","NCI","17.01e","NCI"
"CDR0000702862","Montanide ISA 720","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97330","Montanide ISA 720","NCI","17.01e","NCI"
"CDR0000702874","almurtide","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C81667","Almurtide","NCI","17.01e","NCI"
"CDR0000702917","CTP-37-DT vaccine","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C30000","CTP-37-DT Vaccine","NCI","17.01e","NCI"
"CDR0000702923","typhoid vaccine","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C96392","Typhoid Vaccine","NCI","17.01e","NCI"
"CDR0000702931","measles/mumps/rubella vaccine","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C96403","Measles/Mumps/Rubella Vaccine","NCI","17.01e","NCI"
"CDR0000702935","rotavirus vaccine","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C96394","Rotavirus Vaccine","NCI","17.01e","NCI"
"CDR0000703135","iso-fludelone","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97332","Iso-fludelone","NCI","17.01e","NCI"
"CDR0000703206","phenoxybenzamine hydrochloride","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C44435","Phenoxybenzamine Hydrochloride","NCI","17.01e","NCI"
"CDR0000703207","doxazosin mesylate","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C29005","Doxazosin Mesylate","NCI","17.01e","NCI"
"CDR0000703211","18F-labeled mini-PEG spacered RGD dimer","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97334","18F-labeled Mini-PEG Spacered RGD Dimer","NCI","17.01e","NCI"
"CDR0000703212","2-fluoropropionyl-labeled pegylated dimeric RGD peptide","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97336","2-Fluoropropionyl-labeled Pegylated Dimeric RGD Peptide","NCI","17.01e","NCI"
"CDR0000703241","FD&C blue no. 2","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C71675","FD&C Blue No. 2","NCI","17.01e","NCI"
"CDR0000703243","anti-TWEAK monoclonal antibody RO5458640","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97337","Anti-TWEAK Monoclonal Antibody RO5458640","NCI","17.01e","NCI"
"CDR0000703322","lead Pb 212 TCMC-trastuzumab","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97500","Lead Pb 212 TCMC-trastuzumab","NCI","17.01e","NCI"
"CDR0000703323","recombinant interferon Alpha 2b-like protein","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97503","Recombinant Interferon Alpha 2b-like Protein","NCI","17.01e","NCI"
"CDR0000703399","clonidine-containing mucoadhesive buccal tablet","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97329","Clonidine-containing Mucoadhesive Buccal Tablet","NCI","17.01e","NCI"
"CDR0000703418","naloxegol","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97506","Naloxegol","NCI","17.01e","NCI"
"CDR0000703421","CCR2 antagonist PF-04136309","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97507","CCR2 Antagonist PF-04136309","NCI","17.01e","NCI"
"CDR0000703623","mimotope-P10s-PADRE peptide vaccine","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C123381","Mimotope-P10s-PADRE Peptide Vaccine","NCI","17.01e","NCI"
"CDR0000703631","dermoscopy","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C116478","Dermoscopy","NCI","17.01e","NCI"
"CDR0000703644","multisubtype natural human leukocyte interferon alpha","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97509","Multi-subtype Natural Human Leukocyte Interferon Alpha","NCI","17.01e","NCI"
"CDR0000703720","monoclonal antibody MGA271","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97510","Monoclonal Antibody MGA271","NCI","17.01e","NCI"
"CDR0000703771","MET tyrosine kinase inhibitor SAR125844","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97511","MET Tyrosine Kinase Inhibitor SAR125844","NCI","17.01e","NCI"
"CDR0000703815","famitinib","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97512","Famitinib","NCI","17.01e","NCI"
"CDR0000703816","HDAC inhibitor SHP-141","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97513","HDAC Inhibitor SHP-141","NCI","17.01e","NCI"
"CDR0000703819","CXCR4 peptide antagonist LY2510924","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C106253","CXCR4 Peptide Antagonist LY2510924","NCI","17.01e","NCI"
"CDR0000703891","green tea extract-based antioxidant supplement","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97514","Green Tea Extract-based Antioxidant Supplement","NCI","17.01e","NCI"
"CDR0000706308","sodium alginate microspheres","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97515","Sodium Alginate Microspheres","NCI","17.01e","NCI"
"CDR0000706325","5-FITC-labeled GI-heptapeptide","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97659","5-FITC-labeled GI-heptapeptide","NCI","17.01e","NCI"
"CDR0000706364","abemaciclib","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97660","Abemaciclib","NCI","17.01e","NCI"
"CDR0000706401","bone graft","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C116464","Bone Graft","NCI","17.01e","NCI"
"CDR0000706490","gallium Ga 68-DOTATATE","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97661","Gallium Ga 68-DOTATATE","NCI","17.01e","NCI"
"CDR0000706500","Pseudomonas aeruginosa preparation","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97662","Pseudomonas aeruginosa Preparation","NCI","17.01e","NCI"
"CDR0000706549","Sam68 modulator CWP232291","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97663","Sam68 Modulator CWP232291","NCI","17.01e","NCI"
"CDR0000706714","cyclin B1 peptide-pulsed autologous dendritic cell vaccine","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97665","Cyclin B1 Peptide-pulsed Autologous Dendritic Cell Vaccine","NCI","17.01e","NCI"
"CDR0000706747","microtubule-targeted agent BAL101553","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97664","Microtubule-targeted Agent BAL101553","NCI","17.01e","NCI"
"CDR0000706828","brain tumor initiating cell vaccine","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97666","Brain Tumor Initiating Cell Vaccine","NCI","17.01e","NCI"
"CDR0000706864","botanical extracts rinse IZN-6N4","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97667","Botanical Extracts Rinse IZN-6N4","NCI","17.01e","NCI"
"CDR0000706865","carrot juice","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C116739","Carrot Juice","NCI","17.01e","NCI"
"CDR0000706866","calendula ointment","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C93257","Calendula Ointment","NCI","17.01e","NCI"
"CDR0000706877","TLR9 agonist SD-101","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C74084","TLR9 Agonist SD-101","NCI","17.01e","NCI"
"CDR0000707014","intraarterial infusion","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C38222","Intraarterial Route of Administration","NCI","17.01e","NCI"
"CDR0000708113","sotrastaurin acetate","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C80631","Sotrastaurin Acetate","NCI","17.01e","NCI"
"CDR0000708121","PI3K alpha/mTOR inhibitor PWT33597 mesylate","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97915","PI3K Alpha/mTOR Inhibitor PWT33597 Mesylate","NCI","17.01e","NCI"
"CDR0000708210","anti-Nectin-4 monoclonal antibody-drug conjugate AGS-22M6E","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97916","Anti-nectin-4 Monoclonal Antibody-Drug Conjugate AGS-22M6E","NCI","17.01e","NCI"
"CDR0000708211","glycooptimized trastuzumab-GEX","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97917","Glycooptimized Trastuzumab-GEX","NCI","17.01e","NCI"
"CDR0000708406","colloidal oatmeal cream","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97918","Colloidal Oatmeal Cream","NCI","17.01e","NCI"
"CDR0000708408","zinc oxide/aluminum starch octenylsuccinate/glycyrrhetinic phytosome/vitamin E/botanical extracts-based skin protectant paste","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C97919","Zinc Oxide/Aluminum Starch Octenylsuccinate/Glycyrrhetinic Phytosome/Vitamin E/Botanical Extracts-Based Skin Protectant Paste","NCI","17.01e","NCI"
"CDR0000709003","stage IVA squamous cell carcinoma of the larynx","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C6122","Stage IVA Laryngeal Squamous Cell Carcinoma","NCI","17.01e","NCI"
"CDR0000709004","stage IVB squamous cell carcinoma of the larynx","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C6123","Stage IVB Laryngeal Squamous Cell Carcinoma","NCI","17.01e","NCI"
"CDR0000709005","stage IVC squamous cell carcinoma of the larynx","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C6124","Stage IVC Laryngeal Squamous Cell Carcinoma","NCI","17.01e","NCI"
"CDR0000709006","stage IVC verrucous carcinoma of the larynx","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C6125","Stage IVC Laryngeal Verrucous Carcinoma","NCI","17.01e","NCI"
"CDR0000709007","stage IVA verrucous carcinoma of the larynx","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C6127","Stage IVA Laryngeal Verrucous Carcinoma","NCI","17.01e","NCI"
"CDR0000709008","stage IVB verrucous carcinoma of the larynx","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C6126","Stage IVB Laryngeal Verrucous Carcinoma","NCI","17.01e","NCI"
"CDR0000709047","stage IVA squamous cell carcinoma of the lip and oral cavity","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C115061","Stage IVA Lip and Oral Cavity Squamous Cell Carcinoma","NCI","17.01e","NCI"
"CDR0000709048","stage IVB squamous cell carcinoma of the lip and oral cavity","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C115062","Stage IVB Lip and Oral Cavity Squamous Cell Carcinoma","NCI","17.01e","NCI"
"CDR0000709049","stage IVC squamous cell carcinoma of the lip and oral cavity","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C115063","Stage IVC Lip and Oral Cavity Squamous Cell Carcinoma","NCI","17.01e","NCI"
"CDR0000709051","stage IVC adenoid cystic carcinoma of the oral cavity","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C5865","Stage IVC Oral Cavity Adenoid Cystic Carcinoma","NCI","17.01e","NCI"
"CDR0000709052","stage IVB adenoid cystic carcinoma of the oral cavity","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C5864","Stage IVB Oral Cavity Adenoid Cystic Carcinoma","NCI","17.01e","NCI"
"CDR0000709053","stage IVA adenoid cystic carcinoma of the oral cavity","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C5863","Stage IVA Oral Cavity Adenoid Cystic Carcinoma","NCI","17.01e","NCI"
"CDR0000709054","stage IVC basal cell carcinoma of the lip","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C5872","Stage IVC Basal Cell Lip Carcinoma","NCI","17.01e","NCI"
